ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike,score_venta
12205.0,Single,Female,130000.0,2.0,Bachelors,Management,No,4.0,0-1 Miles,North America,67.0,No,0.02189055389055389
16751.0,Married,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,32.0,Yes,0.9667007575757575
21613.0,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,39.0,Yes,0.9925535714285714
24801.0,Single,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,0.9968214285714286
17519.0,Married,Female,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,32.0,No,0.0053732517482517495
18347.0,Single,Female,30000.0,0.0,Partial College,Skilled Manual,No,1.0,1-2 Miles,North America,31.0,No,0.0013930187459599225
29052.0,Single,Male,40000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,27.0,No,0.0112683656213068
11745.0,Married,Female,60000.0,1.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,47.0,Yes,0.99875
19147.0,Married,Male,40000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,42.0,No,0.010839285714285713
19217.0,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,49.0,No,0.0027727272727272726
15839.0,Single,Male,30000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,32.0,No,0.011078754578754577
13714.0,Married,Female,20000.0,2.0,High School,Manual,No,2.0,1-2 Miles,North America,53.0,Yes,0.9787911255411257
22330.0,Married,Male,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,32.0,Yes,0.7788635294444118
18783.0,Single,Male,80000.0,0.0,Bachelors,Management,No,1.0,0-1 Miles,North America,38.0,Yes,0.9985119047619048
25041.0,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,0.002435897435897436
22046.0,Single,Female,80000.0,0.0,Bachelors,Management,No,1.0,0-1 Miles,North America,38.0,Yes,0.9970833333333334
28052.0,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,55.0,No,0.008134707397865292
26693.0,Married,Male,70000.0,3.0,Partial College,Professional,Yes,1.0,5-10 Miles,North America,49.0,No,0.9887313936063936
24955.0,Single,Male,30000.0,5.0,Partial High School,Skilled Manual,Yes,3.0,10+ Miles,North America,60.0,Yes,0.5741580991827153
26065.0,Single,Female,110000.0,3.0,Bachelors,Management,No,4.0,1-2 Miles,North America,42.0,No,0.013235181485181486
13942.0,Married,Male,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,46.0,No,0.010477633477633476
11219.0,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,55.0,No,0.008134707397865292
22118.0,Single,Female,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,0.9925735294117647
23197.0,Married,Male,50000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,40.0,No,0.018071969696969697
14883.0,Married,Female,30000.0,1.0,Bachelors,Skilled Manual,Yes,1.0,5-10 Miles,North America,53.0,Yes,0.8120834793861111
27279.0,Single,Female,70000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,38.0,Yes,0.9693952020202022
18322.0,Single,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,26.0,No,0.008673934317316669
15879.0,Married,Male,70000.0,5.0,Bachelors,Management,Yes,2.0,2-5 Miles,North America,61.0,No,0.010372962821492235
28278.0,Married,Male,50000.0,2.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,71.0,No,0.036876602564102565
24416.0,Married,Male,90000.0,4.0,High School,Professional,Yes,2.0,1-2 Miles,North America,45.0,No,0.49156944422966076
28066.0,Married,Male,80000.0,2.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,37.0,Yes,0.9992857142857143
11275.0,Married,Female,80000.0,4.0,Graduate Degree,Management,Yes,2.0,0-1 Miles,North America,72.0,Yes,0.8570127331818505
14872.0,Married,Male,30000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,32.0,No,0.03209521034521034
16151.0,Married,Female,60000.0,1.0,Bachelors,Professional,Yes,1.0,2-5 Miles,North America,48.0,Yes,0.9955551948051948
19731.0,Married,Male,80000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,68.0,No,0.013771520146520149
23801.0,Married,Female,20000.0,2.0,Partial High School,Clerical,Yes,2.0,0-1 Miles,North America,49.0,No,0.002125
11807.0,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,No,0.1730433846768986
11622.0,Married,Male,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,32.0,No,0.031495282495282495
26597.0,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,No,2.0,0-1 Miles,North America,42.0,No,0.011497557997557997
27074.0,Married,Female,70000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,0-1 Miles,North America,35.0,Yes,0.987397546897547
19228.0,Married,Female,40000.0,2.0,Partial College,Clerical,Yes,1.0,0-1 Miles,North America,48.0,No,0.00588474025974026
13415.0,Single,Male,100000.0,1.0,Graduate Degree,Management,Yes,3.0,2-5 Miles,North America,73.0,Yes,0.9331665238356414
17000.0,Single,Female,70000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,43.0,Yes,0.9902780275280275
14569.0,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,No,0.5548061142289085
13873.0,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,Yes,0.9978571428571428
20401.0,Married,Female,50000.0,4.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,64.0,Yes,0.8151235207860595
21583.0,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,34.0,Yes,0.5841012459762457
12029.0,Married,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,0-1 Miles,North America,28.0,No,0.004055878761761115
18066.0,Single,Male,70000.0,5.0,Bachelors,Management,Yes,3.0,10+ Miles,North America,60.0,Yes,0.9621963200198494
28192.0,Married,Female,70000.0,5.0,Graduate Degree,Professional,Yes,3.0,10+ Miles,North America,46.0,No,0.2759748588399906
16122.0,Married,Male,40000.0,4.0,High School,Skilled Manual,Yes,2.0,0-1 Miles,North America,44.0,Yes,0.4234554545042164
18607.0,Single,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,42.0,Yes,0.992773754023754
28858.0,Single,Male,80000.0,3.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,40.0,No,0.9822543290043292
14432.0,Single,Male,90000.0,4.0,Graduate Degree,Management,Yes,1.0,5-10 Miles,North America,73.0,No,0.06130396645837823
26305.0,Single,Female,60000.0,2.0,Bachelors,Skilled Manual,No,0.0,0-1 Miles,North America,36.0,Yes,0.9756832611832613
22050.0,Single,Male,90000.0,4.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,38.0,Yes,0.9811190476190477
25394.0,Married,Male,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,Yes,0.9831289682539683
19747.0,Married,Male,50000.0,4.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,63.0,No,0.007441849816849817
23195.0,Single,Male,50000.0,3.0,Bachelors,Skilled Manual,Yes,2.0,2-5 Miles,North America,41.0,Yes,0.995261544011544
21695.0,Married,Male,60000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,39.0,Yes,0.9773928571428574
13934.0,Married,Male,40000.0,4.0,High School,Skilled Manual,Yes,2.0,2-5 Miles,North America,46.0,No,0.09775730723524839
13337.0,Married,Female,80000.0,5.0,Bachelors,Management,Yes,2.0,5-10 Miles,North America,64.0,No,0.019152724726254136
27190.0,Married,Female,40000.0,3.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,32.0,No,0.007670329670329669
28657.0,Single,Male,60000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,36.0,Yes,0.9805939893439896
21713.0,Single,Male,80000.0,5.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,47.0,No,0.017652347652347654
21752.0,Married,Male,60000.0,3.0,Graduate Degree,Management,Yes,2.0,10+ Miles,North America,64.0,No,0.012259615384615386
27273.0,Single,Male,70000.0,3.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,35.0,Yes,0.9985714285714287
22719.0,Single,Male,110000.0,3.0,Bachelors,Management,Yes,4.0,2-5 Miles,North America,40.0,Yes,0.5870301185742359
22042.0,Married,Female,70000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,34.0,Yes,0.6158955688918922
21451.0,Married,Female,40000.0,4.0,High School,Professional,Yes,2.0,10+ Miles,North America,61.0,No,0.01790830003330003
20754.0,Married,Male,30000.0,2.0,High School,Skilled Manual,Yes,2.0,1-2 Miles,North America,51.0,No,0.004606060606060607
12153.0,Single,Female,70000.0,3.0,Partial College,Professional,Yes,1.0,5-10 Miles,North America,49.0,Yes,0.9909629953379954
16895.0,Married,Female,40000.0,3.0,Partial College,Professional,No,2.0,1-2 Miles,North America,54.0,Yes,0.6977321852918249
26728.0,Single,Male,70000.0,3.0,Graduate Degree,Management,No,2.0,1-2 Miles,North America,53.0,Yes,0.9901884920634921
11090.0,Single,Male,90000.0,2.0,Partial College,Professional,Yes,1.0,2-5 Miles,North America,48.0,Yes,0.9879415584415585
15862.0,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,0.3485897884794944
26495.0,Single,Female,40000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,57.0,No,0.028982864357864357
11823.0,Married,Female,70000.0,0.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,39.0,No,0.026682872682872685
23449.0,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,48.0,No,0.0
23459.0,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,50.0,No,0.0
19543.0,Married,Male,70000.0,5.0,Graduate Degree,Professional,No,3.0,10+ Miles,North America,47.0,No,0.019202380952380953
14914.0,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,49.0,Yes,0.9938766233766233
12033.0,Single,Female,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,27.0,Yes,0.9954294871794872
11941.0,Single,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,29.0,No,0.014365060593001768
14389.0,Married,Male,60000.0,2.0,Bachelors,Management,Yes,0.0,2-5 Miles,North America,59.0,No,0.026199786324786322
18050.0,Married,Female,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,45.0,Yes,0.9950555555555556
19856.0,Married,Female,60000.0,4.0,Bachelors,Management,Yes,2.0,2-5 Miles,North America,60.0,No,0.1287056771702669
11663.0,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,36.0,Yes,0.9890450937950939
27740.0,Married,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,0.014069444444444443
23455.0,Single,Male,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,50.0,No,0.007995115995115995
15292.0,Single,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,35.0,No,0.03235085747585748
21587.0,Married,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,2-5 Miles,North America,34.0,Yes,0.8253383071177188
23513.0,Married,Female,40000.0,3.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,54.0,No,0.7012810233002216
24322.0,Married,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,0-1 Miles,North America,42.0,No,0.003935897435897436
26298.0,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,34.0,Yes,0.9889606782106781
25419.0,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,38.0,Yes,0.9912837301587303
13343.0,Married,Female,90000.0,5.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,63.0,Yes,0.4286462855814633
11303.0,Single,Female,90000.0,4.0,High School,Professional,No,3.0,1-2 Miles,North America,45.0,Yes,0.7442512481713333
21693.0,Single,Female,60000.0,0.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,40.0,No,0.27024422881040533
28056.0,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,10+ Miles,North America,53.0,No,0.007621304134462028
11788.0,Single,Female,70000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,No,0.997952380952381
22296.0,Married,Male,70000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,38.0,No,0.004398989898989899
15319.0,Married,Female,70000.0,4.0,Bachelors,Management,No,1.0,1-2 Miles,North America,59.0,No,0.009884060384060384
17654.0,Single,Female,40000.0,3.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,30.0,Yes,0.9817842712842713
14662.0,Married,Male,60000.0,1.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,48.0,Yes,0.9978409090909091
17541.0,Married,Female,40000.0,4.0,High School,Skilled Manual,Yes,2.0,2-5 Miles,North America,43.0,No,0.3745502885916972
13886.0,Married,Female,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,0.992182844932845
13073.0,Married,Female,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,30.0,No,0.0026136363636363636
21940.0,Married,Male,90000.0,5.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,47.0,Yes,0.9308463758463759
20196.0,Married,Male,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,2-5 Miles,North America,45.0,Yes,0.4271829983741749
23491.0,Single,Male,100000.0,2.0,Partial College,Professional,No,4.0,1-2 Miles,North America,45.0,No,0.029966630591630586
16651.0,Married,Female,120000.0,2.0,Bachelors,Management,Yes,3.0,5-10 Miles,North America,62.0,No,0.007816544566544566
16813.0,Married,Male,60000.0,2.0,Partial College,Professional,Yes,2.0,10+ Miles,North America,55.0,No,0.011868093894409681
16007.0,Married,Female,90000.0,5.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,66.0,Yes,0.4170117811969591
27434.0,Single,Male,70000.0,4.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,56.0,No,0.018508658008658013
27756.0,Single,Female,50000.0,3.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,40.0,No,0.017029317904317904
23818.0,Married,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,0.9850119047619047
19012.0,Married,Male,80000.0,3.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,56.0,No,0.006116758241758241
18329.0,Single,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,5-10 Miles,North America,27.0,No,0.006575720031602383
29037.0,Married,Male,60000.0,0.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,39.0,No,0.01570668220668221
26576.0,Married,Female,60000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,0.0015441176470588236
12192.0,Single,Female,60000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,51.0,No,0.0029401709401709404
14887.0,Married,Female,30000.0,1.0,High School,Clerical,Yes,1.0,5-10 Miles,North America,52.0,No,0.017998868778280542
11734.0,Married,Male,60000.0,1.0,Partial College,Skilled Manual,No,1.0,0-1 Miles,North America,47.0,No,0.4120625444816622
17462.0,Married,Male,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,0.5139982766416591
20659.0,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,Yes,0.9978571428571428
28004.0,Married,Female,60000.0,3.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,66.0,No,0.007148504273504274
19741.0,Single,Female,80000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,65.0,No,0.01881425518925519
17450.0,Married,Male,80000.0,5.0,Partial College,Professional,Yes,3.0,5-10 Miles,North America,45.0,No,0.002987012987012987
17337.0,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,1.0,5-10 Miles,North America,31.0,No,0.004852869352869353
18594.0,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,3.0,10+ Miles,North America,40.0,Yes,0.9829801587301585
15982.0,Married,Male,110000.0,5.0,Partial College,Professional,Yes,4.0,2-5 Miles,North America,46.0,No,0.011664668664668665
28625.0,Single,Male,40000.0,2.0,Partial College,Clerical,No,1.0,1-2 Miles,North America,47.0,Yes,0.9945952380952382
11269.0,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,2.0,0-1 Miles,North America,41.0,No,0.012380647130647134
25148.0,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,48.0,Yes,0.9950714285714287
13920.0,Single,Female,50000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,0-1 Miles,North America,42.0,No,0.011779609279609282
23704.0,Single,Male,40000.0,5.0,High School,Professional,Yes,4.0,10+ Miles,North America,43.0,Yes,0.7036969537815129
28972.0,Single,Female,60000.0,3.0,Graduate Degree,Management,Yes,2.0,10+ Miles,North America,66.0,No,0.03369459706959707
22730.0,Married,Male,70000.0,5.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,63.0,No,0.023786021984551396
29134.0,Married,Male,60000.0,4.0,Bachelors,Skilled Manual,No,3.0,10+ Miles,North America,42.0,No,0.011475815850815852
14332.0,Single,Female,30000.0,0.0,High School,Skilled Manual,No,2.0,5-10 Miles,North America,26.0,No,0.007951388888888888
19117.0,Single,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,0.9956363636363637
22864.0,Married,Male,90000.0,2.0,Partial College,Professional,No,0.0,5-10 Miles,North America,49.0,Yes,0.9828071511821511
11292.0,Single,Male,130000.0,1.0,Partial College,Professional,No,3.0,0-1 Miles,North America,44.0,Yes,0.991208485958486
13466.0,Married,Male,80000.0,5.0,Partial College,Professional,Yes,3.0,1-2 Miles,North America,46.0,No,0.008602092352092352
23731.0,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,2-5 Miles,North America,54.0,Yes,0.7054453363263768
28672.0,Single,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,0.9938174603174603
11809.0,Married,Male,60000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,38.0,Yes,0.9880165945165946
19664.0,Single,Male,100000.0,3.0,Bachelors,Management,No,3.0,1-2 Miles,North America,38.0,No,0.49234300829889066
12121.0,Single,Male,60000.0,3.0,High School,Professional,Yes,2.0,10+ Miles,North America,53.0,Yes,0.9863888888888889
